country,region,year,Arms exports (constant 1990 US$),Arms imports (constant 1990 US$),"Car mortality per 100,000, age adjusted",Homicide 0-14 all age adj,Homicide 15-29 all,Homicide 30-44 all age adj,Homicide 45-59 all age adj,Homicide 60+ all age adj,"Murder per 100,000, age adjusted",% of total labor force),"Armed forces personnel, total",Food suppy (Kilocalories/person &day),"Motor vehicles (not 2-wheelers) per 1,000 population",Patent application (total),Patents granted (total),Patents in force (total),Private expenditure on health as percentage of total expenditure on health,Poverty headcount ratio at national poverty line (% of population),Medical doctor per 1000 people,Air accidents affected,Air accidents killed,Average age of billionaires,Cross sectors aid (% of total aid),Drought affected,Drought killed,Earthquake affected,Earthquake killed,Billionaires per million inhabitants,Total number of billionaires,Out-of-pocket expenditure as percentage of total health expenditure,Per capita government expenditure on health (PPP int. $),Per capita government expenditure on health at average exchange rate (US$),Per capita total expenditure on health (PPP int. $),Poverty headcount ratio at rural poverty line (% of rural population),Poverty headcount ratio at urban poverty line (% of urban population),Storm affected,Storm killed,Democracy score (based on PolityIV),Military expenditure (% of GDP),"Roads, paved (% of total roads)","Services, etc., value added (% of GDP)","War, age-adjusted mortality due to"
Seychelles,Eastern Africa,1918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311750591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1774.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1676.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963.8,NA,NA,NA,NA,NA,NA,0.223900005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2232.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2216.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2226.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2070.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031.3,NA,NA,NA,NA,NA,NA,0.218099996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
Seychelles,Eastern Africa,1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,74.152079,NA
Seychelles,Eastern Africa,1977,NA,1e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,76.997972,NA
Seychelles,Eastern Africa,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2163.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,77.794587,NA
Seychelles,Eastern Africa,1979,NA,17e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,77.611015,NA
Seychelles,Eastern Africa,1980,NA,5e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2157.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,77.524153,NA
Seychelles,Eastern Africa,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2245.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,74.974275,NA
Seychelles,Eastern Africa,1982,NA,2e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2176.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,78.083041,NA
Seychelles,Eastern Africa,1983,NA,15e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051.73,NA,NA,NA,NA,NA,NA,0.406800002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,76.472958,NA
Seychelles,Eastern Africa,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2142.98,NA,1,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,77.024623,NA
Seychelles,Eastern Africa,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,2176.96,NA,2,2,50,NA,NA,0.445100009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,75.890115,NA
Seychelles,Eastern Africa,1986,NA,1e7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243.72,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,76.08848,NA
Seychelles,Eastern Africa,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2205.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,79.009958,NA
Seychelles,Eastern Africa,1988,NA,1e6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2285.48,NA,5,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4.28010471,NA,78.795812,NA
Seychelles,Eastern Africa,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2257.9,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4.22745549,NA,80.12062,NA
Seychelles,Eastern Africa,1990,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2208.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4.02623151,56.900002,78.933455,NA
Seychelles,Eastern Africa,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2314.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4.42401899,58,77.137518,NA
Seychelles,Eastern Africa,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2321.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4.7271745,59.099998,78.02089,NA
Seychelles,Eastern Africa,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341.34,NA,NA,NA,NA,NA,NA,1.027400017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2.73252973,60.299999,77.036162,NA
Seychelles,Eastern Africa,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2337.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2.44368545,61.5,76.360088,NA
Seychelles,Eastern Africa,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,2314.36,NA,1,1,NA,14.846478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.689372,525.8920963,300.4457824,617.58114423,NA,NA,0,0,NA,2.28080324,62.799999,73.159243,NA
Seychelles,Eastern Africa,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,2336.28,NA,6,6,NA,12.388107,NA,1.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.257016,588.1344364,311.4779028,671.29520536,NA,NA,0,0,NA,2.09583233,80.300003,72.354212,NA
Seychelles,Eastern Africa,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,2295.96,NA,NA,NA,NA,13.748851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.60336,716.8844859,372.326822,831.15934257,NA,NA,0,0,NA,2.0250212,84.5,72.158609,NA
Seychelles,Eastern Africa,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,2379.36,NA,NA,NA,NA,15.760114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.593341,681.6158036,348.0031571,809.13666673,NA,NA,0,0,NA,1.7336707,NA,71.53344,NA
Seychelles,Eastern Africa,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,2377.61,NA,NA,NA,NA,16.003776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.834423,703.8974506,355.9927275,838.01082122,NA,NA,0,0,NA,1.78169035,NA,69.76835,NA
Seychelles,Eastern Africa,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,2397.14,NA,NA,NA,NA,17.295676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.116557,664.3728659,311.3836826,803.31092242,NA,NA,0,0,NA,1.67933282,NA,67.981698,NA
Seychelles,Eastern Africa,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,2407.65,NA,NA,NA,NA,14.857114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.662659,650.4714184,308.6843374,763.97624128,NA,NA,0,0,NA,1.77782655,NA,68.914181,NA
Seychelles,Eastern Africa,2002,NA,NA,NA,NA,NA,NA,NA,NA,3.491718,NA,800,2361.2,114,3581,NA,NA,12.861086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.667671,638.7786141,330.3861082,733.05781038,NA,NA,6800,0,NA,1.67695689,NA,66.733675,0
Seychelles,Eastern Africa,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,2368.98,121,NA,NA,NA,10.103823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.926735,685.3222402,372.9918722,762.34859142,NA,NA,0,0,NA,1.73431637,96,69.597277,NA
Seychelles,Eastern Africa,2004,NA,NA,NA,NA,NA,NA,NA,NA,3.2267692,NA,650,2376.15,NA,NA,NA,NA,8.031854,NA,1.51,NA,NA,0,NA,NA,NA,NA,NA,0,0,7.854363,741.4465776,400.5709771,806.19933366,NA,NA,0,0,NA,2.27597495,NA,68.786744,0
Seychelles,Eastern Africa,2005,NA,15e6,NA,NA,NA,NA,NA,NA,3.2267692,NA,450,2390.57,NA,NA,NA,NA,6.796406,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,6.575236,668.3757099,410.6519805,717.11366315,NA,NA,0,0,NA,1.60613244,95.983936,75.606631,NA
Seychelles,Eastern Africa,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2423.67,NA,NA,NA,NA,6.582097,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,5.340309,711.7043976,428.177085,761.85011036,NA,NA,0,0,NA,1.40894734,96.015936,77.14418,NA
Seychelles,Eastern Africa,2007,NA,NA,11.7,NA,NA,NA,NA,NA,NA,NA,450,2462.62,173.2430144,NA,NA,NA,7.941707,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,5.568354,678.9194851,380.8392813,737.48867538,NA,NA,0,0,NA,1.49384886,96.456693,77.540542,NA
Seychelles,Eastern Africa,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,NA,NA,NA,NA,7.511926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.20369,659.9989046,331.8198447,713.6043305,NA,NA,0,0,NA,1.1537409,96.456693,77.61796,NA
